brgy,municity,prov,score
DUMARAN POB.,DUMARAN,PALAWAN,1.00
DUMARAN POB.,DUMARAN,PALAWAN,1.00
DUMARAN POB.,DUMARAN,PALAWAN,1.00
TANATANAON,DUMARAN,PALAWAN,1.00
SIBALTAN,BACUIT,PALAWAN,1.00
NEW IBAJAY,BACUIT,PALAWAN,1.00
NEW IBAJAY,BACUIT,PALAWAN,1.00
BUCANA,BACUIT,PALAWAN,1.00
BUCANA,BACUIT,PALAWAN,1.00
BUCANA,BACUIT,PALAWAN,1.00
BAROTUAN,BACUIT,PALAWAN,1.00
BAROTUAN,BACUIT,PALAWAN,1.00
PASADEÑA,BACUIT,PALAWAN,1.00
PASADEÑA,BACUIT,PALAWAN,1.00
VILLA LIBERTAD,BACUIT,PALAWAN,1.00
VILLA LIBERTAD,BACUIT,PALAWAN,1.00
BARANGAY 4,BACUIT,PALAWAN,0.95
MANLAG,BACUIT,PALAWAN,1.00
MANLAG,BACUIT,PALAWAN,1.00
ABERAWAN,BACUIT,PALAWAN,1.00
ABERAWAN,BACUIT,PALAWAN,1.00
BEBELADAN,BACUIT,PALAWAN,1.00
TENEGUIBAN,BACUIT,PALAWAN,1.00
MANLAG,BACUIT,PALAWAN,1.00
MANLAG,BACUIT,PALAWAN,1.00
MANLAG,BACUIT,PALAWAN,1.00
ABERAWAN,BACUIT,PALAWAN,1.00
BAGONG BAYAN,BACUIT,PALAWAN,1.00
BEBELADAN,BACUIT,PALAWAN,1.00
BEBELADAN,BACUIT,PALAWAN,1.00
VILLA LIBERTAD,BACUIT,PALAWAN,1.00
VILLA LIBERTAD,BACUIT,PALAWAN,1.00
BUCANA,BACUIT,PALAWAN,1.00
BAROTUAN,BACUIT,PALAWAN,1.00
BUCANA,BACUIT,PALAWAN,1.00
BUCANA,BACUIT,PALAWAN,1.00
TENEGUIBAN,BACUIT,PALAWAN,1.00
TENEGUIBAN,BACUIT,PALAWAN,1.00
TENEGUIBAN,BACUIT,PALAWAN,1.00
TENEGUIBAN,BACUIT,PALAWAN,1.00
TENEGUIBAN,BACUIT,PALAWAN,1.00
SAN FERNANDO,BACUIT,PALAWAN,1.00
SAN FERNANDO,BACUIT,PALAWAN,1.00
SIBALTAN,BACUIT,PALAWAN,1.00
SIBALTAN,BACUIT,PALAWAN,1.00
VILLA PAZ,BACUIT,PALAWAN,1.00
NEW IBAJAY,BACUIT,PALAWAN,1.00
NEW IBAJAY,BACUIT,PALAWAN,1.00
NEW IBAJAY,BACUIT,PALAWAN,1.00
MABINI,BACUIT,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
DECABAITOT,LINAPACAN,PALAWAN,1.00
MAROYOGROYOG,LINAPACAN,PALAWAN,1.00
NANGALAO,LINAPACAN,PALAWAN,1.00
ILOC,LINAPACAN,PALAWAN,1.00
NEW CULAYLAYAN,LINAPACAN,PALAWAN,0.94
NEW CULAYLAYAN,LINAPACAN,PALAWAN,0.94
PICAL,LINAPACAN,PALAWAN,1.00
SAN NICOLAS,LINAPACAN,PALAWAN,1.00
ILOC,LINAPACAN,PALAWAN,1.00
CABUNLAWAN,LINAPACAN,PALAWAN,1.00
CALIBANGBANGAN,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
SAN MIGUEL POB.,LINAPACAN,PALAWAN,1.00
ILOC,LINAPACAN,PALAWAN,1.00
ILOC,LINAPACAN,PALAWAN,1.00
CABUNLAWAN,LINAPACAN,PALAWAN,1.00
CABUNLAWAN,LINAPACAN,PALAWAN,1.00
DECABAITOT,LINAPACAN,PALAWAN,1.00
DECABAITOT,LINAPACAN,PALAWAN,1.00
MAROYOGROYOG,LINAPACAN,PALAWAN,1.00
MAROYOGROYOG,LINAPACAN,PALAWAN,1.00
NANGALAO,LINAPACAN,PALAWAN,1.00
NANGALAO,LINAPACAN,PALAWAN,1.00
NANGALAO,LINAPACAN,PALAWAN,1.00
NEW CULAYLAYAN,LINAPACAN,PALAWAN,0.94
NEW CULAYLAYAN,LINAPACAN,PALAWAN,0.94
PICAL,LINAPACAN,PALAWAN,1.00
PICAL,LINAPACAN,PALAWAN,1.00
SAN NICOLAS,LINAPACAN,PALAWAN,1.00
SAN NICOLAS,LINAPACAN,PALAWAN,1.00
ALCOBA,MAGSAYSAY,PALAWAN,1.00
BALAGUEN,MAGSAYSAY,PALAWAN,1.00
CANIPO,MAGSAYSAY,PALAWAN,1.00
COCORO,MAGSAYSAY,PALAWAN,1.00
DANAWAN POB.,MAGSAYSAY,PALAWAN,1.00
EMILOD,MAGSAYSAY,PALAWAN,0.93
IGABAS,MAGSAYSAY,PALAWAN,1.00
LACAREN,MAGSAYSAY,PALAWAN,1.00
LOS ANGELES,MAGSAYSAY,PALAWAN,1.00
LUCBUAN,MAGSAYSAY,PALAWAN,1.00
RIZAL,MAGSAYSAY,PALAWAN,1.00
COCORO,MAGSAYSAY,PALAWAN,1.00
LOS ANGELES,MAGSAYSAY,PALAWAN,1.00
LUCBUAN,MAGSAYSAY,PALAWAN,1.00
LUCBUAN,MAGSAYSAY,PALAWAN,1.00
RIZAL,MAGSAYSAY,PALAWAN,1.00
RIZAL,MAGSAYSAY,PALAWAN,1.00
LUCBUAN,MAGSAYSAY,PALAWAN,1.00
DANAWAN POB.,MAGSAYSAY,PALAWAN,1.00
DANAWAN POB.,MAGSAYSAY,PALAWAN,0.84
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
ANTIPULUAN,NARRA,PALAWAN,1.00
ANTIPULUAN,NARRA,PALAWAN,1.00
ARAMAYWAN,NARRA,PALAWAN,1.00
ARAMAYWAN,NARRA,PALAWAN,1.00
ARAMAYWAN,NARRA,PALAWAN,1.00
CALATEGAS,NARRA,PALAWAN,1.00
CALATEGAS,NARRA,PALAWAN,1.00
MALATGAO,NARRA,PALAWAN,1.00
MALINAO,NARRA,PALAWAN,1.00
MALINAO,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
NARRA,NARRA,PALAWAN,1.00
SANDOVAL,NARRA,PALAWAN,1.00
SANDOVAL,NARRA,PALAWAN,1.00
ANTIPULUAN,NARRA,PALAWAN,1.00
SAN PEDRO,PUERTO PRINCESA,PALAWAN,1.00
BABUYAN,PUERTO PRINCESA,PALAWAN,1.00
BACUNGAN,PUERTO PRINCESA,PALAWAN,1.00
BACUNGAN,PUERTO PRINCESA,PALAWAN,1.00
BAGONG BAYAN,PUERTO PRINCESA,PALAWAN,1.00
BAGONG PAG-ASA POB.,PUERTO PRINCESA,PALAWAN,1.00
BAGONG SIKAT POB.,PUERTO PRINCESA,PALAWAN,1.00
BAGONG SILANG,PUERTO PRINCESA,PALAWAN,1.00
BAHILE,PUERTO PRINCESA,PALAWAN,1.00
BAHILE,PUERTO PRINCESA,PALAWAN,1.00
BANCAO-BANCAO,PUERTO PRINCESA,PALAWAN,0.95
BINDUYAN,PUERTO PRINCESA,PALAWAN,1.00
BUENAVISTA,PUERTO PRINCESA,PALAWAN,1.00
BUENAVISTA,PUERTO PRINCESA,PALAWAN,1.00
BUENAVISTA,PUERTO PRINCESA,PALAWAN,1.00
CABAYUGAN,PUERTO PRINCESA,PALAWAN,1.00
CABAYUGAN,PUERTO PRINCESA,PALAWAN,1.00
CONCEPCION,PUERTO PRINCESA,PALAWAN,1.00
INAGAWAN,PUERTO PRINCESA,PALAWAN,1.00
INAGAWAN,PUERTO PRINCESA,PALAWAN,1.00
INAGAWAN,PUERTO PRINCESA,PALAWAN,1.00
IRAWAN,PUERTO PRINCESA,PALAWAN,1.00
IWAHIG POB.,PUERTO PRINCESA,PALAWAN,1.00
KALIPAY,PUERTO PRINCESA,PALAWAN,1.00
KAMUNING,PUERTO PRINCESA,PALAWAN,1.00
LANGOGAN,PUERTO PRINCESA,PALAWAN,1.00
LIWANAG POB.,PUERTO PRINCESA,PALAWAN,1.00
LUCBUAN,PUERTO PRINCESA,PALAWAN,1.00
LUZVIMINDA,PUERTO PRINCESA,PALAWAN,1.00
LUZVIMINDA,PUERTO PRINCESA,PALAWAN,1.00
MABUHAY POB.,PUERTO PRINCESA,PALAWAN,1.00
MACARASCAS,PUERTO PRINCESA,PALAWAN,1.00
MAGKAKAIBIGAN,PUERTO PRINCESA,PALAWAN,1.00
MALIGAYA POB.,PUERTO PRINCESA,PALAWAN,1.00
MANALO,PUERTO PRINCESA,PALAWAN,1.00
MANDARAGAT,PUERTO PRINCESA,PALAWAN,1.00
MANGGAHAN POB.,PUERTO PRINCESA,PALAWAN,1.00
,,,
,,,
MANINGNING,PUERTO PRINCESA,PALAWAN,1.00
MAOYON,PUERTO PRINCESA,PALAWAN,1.00
MAOYON,PUERTO PRINCESA,PALAWAN,1.00
MARUFINAS,PUERTO PRINCESA,PALAWAN,1.00
MARUYOGON,PUERTO PRINCESA,PALAWAN,1.00
MASIGLA,PUERTO PRINCESA,PALAWAN,1.00
MASIKAP POB.,PUERTO PRINCESA,PALAWAN,1.00
MASIPAG POB.,PUERTO PRINCESA,PALAWAN,1.00
MATAHIMIK,PUERTO PRINCESA,PALAWAN,1.00
MATIYAGA,PUERTO PRINCESA,PALAWAN,1.00
MAUNLAD POB.,PUERTO PRINCESA,PALAWAN,1.00
MILAGROSA,PUERTO PRINCESA,PALAWAN,1.00
MODEL POB.,PUERTO PRINCESA,PALAWAN,1.00
MONTIBLE POB.,PUERTO PRINCESA,PALAWAN,0.93
NAPSAN,PUERTO PRINCESA,PALAWAN,1.00
NEW PANGGANGAN,PUERTO PRINCESA,PALAWAN,1.00
PAGKAKAISA,PUERTO PRINCESA,PALAWAN,1.00
PRINCESA POB.,PUERTO PRINCESA,PALAWAN,1.00
SALVACION,PUERTO PRINCESA,PALAWAN,1.00
SALVACION,PUERTO PRINCESA,PALAWAN,1.00
,,,
SAN JOSE,PUERTO PRINCESA,PALAWAN,1.00
SAN JOSE,PUERTO PRINCESA,PALAWAN,1.00
SAN MANUEL,PUERTO PRINCESA,PALAWAN,1.00
SAN MIGUEL,PUERTO PRINCESA,PALAWAN,1.00
SAN MIGUEL,PUERTO PRINCESA,PALAWAN,1.00
SAN PEDRO,PUERTO PRINCESA,PALAWAN,1.00
SAN RAFAEL,PUERTO PRINCESA,PALAWAN,1.00
SICSICAN,PUERTO PRINCESA,PALAWAN,1.00
SICSICAN,PUERTO PRINCESA,PALAWAN,1.00
SIMPOCAN,PUERTO PRINCESA,PALAWAN,1.00
SIMPOCAN,PUERTO PRINCESA,PALAWAN,1.00
SANTA CRUZ,PUERTO PRINCESA,PALAWAN,0.89
SANTA LOURDES,PUERTO PRINCESA,PALAWAN,0.91
SANTA LUCIA POB.,PUERTO PRINCESA,PALAWAN,0.88
SANTA MONICA,PUERTO PRINCESA,PALAWAN,0.90
SANTA MONICA,PUERTO PRINCESA,PALAWAN,0.90
TAGABINIT,PUERTO PRINCESA,PALAWAN,0.93
TAGABINIT,PUERTO PRINCESA,PALAWAN,0.93
TAGBUROS,PUERTO PRINCESA,PALAWAN,1.00
TAGUMPAY,PUERTO PRINCESA,PALAWAN,1.00
TANABAG,PUERTO PRINCESA,PALAWAN,1.00
TANGLAW,PUERTO PRINCESA,PALAWAN,1.00
TINIGUIBAN,PUERTO PRINCESA,PALAWAN,1.00
ALFONSO XIII,QUEZON,PALAWAN,1.00
ALFONSO XIII,QUEZON,PALAWAN,1.00
ALFONSO XIII,QUEZON,PALAWAN,1.00
ALFONSO XIII,QUEZON,PALAWAN,1.00
ALFONSO XIII,QUEZON,PALAWAN,1.00
PANITIAN,QUEZON,PALAWAN,1.00
PANITIAN,QUEZON,PALAWAN,1.00
PANITIAN,QUEZON,PALAWAN,1.00
PANITIAN,QUEZON,PALAWAN,1.00
MALATGAO,QUEZON,PALAWAN,1.00
MALATGAO,QUEZON,PALAWAN,1.00
MALATGAO,QUEZON,PALAWAN,1.00
SOWANGAN,QUEZON,PALAWAN,1.00
SOWANGAN,QUEZON,PALAWAN,1.00
SOWANGAN,QUEZON,PALAWAN,1.00
SOWANGAN,QUEZON,PALAWAN,1.00
TAGUSAO,QUEZON,PALAWAN,1.00
TAGUSAO,QUEZON,PALAWAN,1.00
TAGUSAO,QUEZON,PALAWAN,1.00
CALATAGBAK,QUEZON,PALAWAN,0.93
BERONG,QUEZON,PALAWAN,1.00
BERONG,QUEZON,PALAWAN,1.00
BERONG,QUEZON,PALAWAN,1.00
QUINLOGAN,QUEZON,PALAWAN,1.00
QUINLOGAN,QUEZON,PALAWAN,1.00
QUINLOGAN,QUEZON,PALAWAN,1.00
TABON,QUEZON,PALAWAN,1.00
TABON,QUEZON,PALAWAN,1.00
MAASIN,QUEZON,PALAWAN,1.00
MAASIN,QUEZON,PALAWAN,1.00
MAASIN,QUEZON,PALAWAN,1.00
MAASIN,QUEZON,PALAWAN,1.00
ISUGOD,QUEZON,PALAWAN,1.00
ISUGOD,QUEZON,PALAWAN,1.00
ISUGOD,QUEZON,PALAWAN,1.00
PINAGLABANAN,QUEZON,PALAWAN,1.00
ARAMAYWAN,QUEZON,PALAWAN,1.00
ARAMAYWAN,QUEZON,PALAWAN,1.00
BARANGAY II,ROXAS,PALAWAN,0.91
RETAC,ROXAS,PALAWAN,1.00
SAN JOSE,ROXAS,PALAWAN,1.00
TAGUMPAY,ROXAS,PALAWAN,1.00
ARASAN,ROXAS,PALAWAN,1.00
CARAMAY,ROXAS,PALAWAN,1.00
NICANOR ZABALA,ROXAS,PALAWAN,1.00
JOLO,ROXAS,PALAWAN,1.00
SANDOVAL,ROXAS,PALAWAN,1.00
DUMARAO,ROXAS,PALAWAN,1.00
MENDOZA,ROXAS,PALAWAN,1.00
TUMARBONG,ROXAS,PALAWAN,1.00
TARADUNGAN,ROXAS,PALAWAN,1.00
ANTONINO,ROXAS,PALAWAN,0.93
BAGONG BAYAN,ROXAS,PALAWAN,1.00
MINARA,ROXAS,PALAWAN,1.00
RETAC,ROXAS,PALAWAN,1.00
RETAC,ROXAS,PALAWAN,1.00
RETAC,ROXAS,PALAWAN,1.00
MINARA,ROXAS,PALAWAN,1.00
NICANOR ZABALA,ROXAS,PALAWAN,1.00
TUMARBONG,ROXAS,PALAWAN,1.00
TUMARBONG,ROXAS,PALAWAN,1.00
SALVACION,ROXAS,PALAWAN,1.00
SALVACION,ROXAS,PALAWAN,1.00
ABAROAN,ROXAS,PALAWAN,1.00
ABAROAN,ROXAS,PALAWAN,1.00
ABAROAN,ROXAS,PALAWAN,1.00
ABAROAN,ROXAS,PALAWAN,1.00
DUMARAO,ROXAS,PALAWAN,1.00
NEW CUYO,ROXAS,PALAWAN,1.00
NEW CUYO,ROXAS,PALAWAN,1.00
,,,
SAN MIGUEL,ROXAS,PALAWAN,1.00
BARANGAY II,ROXAS,PALAWAN,0.91
BARANGAY II,ROXAS,PALAWAN,0.94
MALCAMPO,ROXAS,PALAWAN,1.00
SAN NICOLAS,ROXAS,PALAWAN,1.00
SAN ISIDRO,ROXAS,PALAWAN,1.00
POBLACION SAN VICENTE,SAN VICENTE,PALAWAN,1.00
NEW CANIPO,SAN VICENTE,PALAWAN,1.00
NEW CANIPO,SAN VICENTE,PALAWAN,1.00
SAN ISIDRO,SAN VICENTE,PALAWAN,1.00
POBLACION SAN VICENTE,SAN VICENTE,PALAWAN,1.00
POBLACION SAN VICENTE,SAN VICENTE,PALAWAN,1.00
CARURAY,SAN VICENTE,PALAWAN,1.00
CARURAY,SAN VICENTE,PALAWAN,1.00
KEMDENG,SAN VICENTE,PALAWAN,1.00
KEMDENG,SAN VICENTE,PALAWAN,1.00
ALIMANGUAN,SAN VICENTE,PALAWAN,1.00
ALIMANGUAN,SAN VICENTE,PALAWAN,1.00
NEW AGUTAYA,SAN VICENTE,PALAWAN,1.00
NEW AGUTAYA,SAN VICENTE,PALAWAN,1.00
PORT BARTON,SAN VICENTE,PALAWAN,1.00
BINGA,SAN VICENTE,PALAWAN,1.00
BINGA,SAN VICENTE,PALAWAN,1.00
SAN ISIDRO,SAN VICENTE,PALAWAN,1.00
PORT BARTON,SAN VICENTE,PALAWAN,1.00
ALIMANGUAN,SAN VICENTE,PALAWAN,1.00
ALIMANGUAN,SAN VICENTE,PALAWAN,1.00
ALIMANGUAN,SAN VICENTE,PALAWAN,1.00
ALIMANGUAN,SAN VICENTE,PALAWAN,1.00
BINGA,SAN VICENTE,PALAWAN,1.00
BINGA,SAN VICENTE,PALAWAN,1.00
ABONGAN,TAYTAY,PALAWAN,1.00
ALACALIAN,TAYTAY,PALAWAN,1.00
BANBANAN,TAYTAY,PALAWAN,1.00
BATO,TAYTAY,PALAWAN,1.00
BUSY BEES,TAYTAY,PALAWAN,1.00
BANTULAN,TAYTAY,PALAWAN,1.00
BETON,TAYTAY,PALAWAN,0.90
BARAS PANGPANG,TAYTAY,PALAWAN,1.00
CALAWAG,TAYTAY,PALAWAN,1.00
CASIAN,TAYTAY,PALAWAN,1.00
DEBANGAN,TAYTAY,PALAWAN,1.00
LIBERTAD,TAYTAY,PALAWAN,1.00
LIMINANGCONG,TAYTAY,PALAWAN,1.00
MINAPLA,TAYTAY,PALAWAN,1.00
NEW GUINLO,TAYTAY,PALAWAN,1.00
OLD GUINLO,TAYTAY,PALAWAN,1.00
PAMANTOLON,TAYTAY,PALAWAN,1.00
CANIQUE,TAYTAY,PALAWAN,0.94
CATABAN,TAYTAY,PALAWAN,1.00
PANCOL,TAYTAY,PALAWAN,1.00
SAN JOSE,TAYTAY,PALAWAN,1.00
TUMBOD,TAYTAY,PALAWAN,1.00
POBLACION,TAYTAY,PALAWAN,1.00
PAG-ASA,KALAYAAN,PALAWAN,0.94
OSMEÑA,CULION,PALAWAN,1.00
OSMEÑA,CULION,PALAWAN,1.00
OSMEÑA,CULION,PALAWAN,1.00
LIBIS,CULION,PALAWAN,1.00
LIBIS,CULION,PALAWAN,1.00
LIBIS,CULION,PALAWAN,1.00
BALALA,CULION,PALAWAN,1.00
JARDIN,CULION,PALAWAN,1.00
BALDAT,CULION,PALAWAN,1.00
BALDAT,CULION,PALAWAN,1.00
MALAKING PATAG,CULION,PALAWAN,1.00
MALAKING PATAG,CULION,PALAWAN,1.00
MALAKING PATAG,CULION,PALAWAN,1.00
MALAKING PATAG,CULION,PALAWAN,1.00
MALAKING PATAG,CULION,PALAWAN,1.00
MALAKING PATAG,CULION,PALAWAN,1.00
HALSEY,CULION,PALAWAN,1.00
HALSEY,CULION,PALAWAN,1.00
,,,
BALDAT,CULION,PALAWAN,1.00
GALOC,CULION,PALAWAN,1.00
BUNOG,MARCOS,PALAWAN,1.00
BUNOG,MARCOS,PALAWAN,1.00
CAMPONG ULAY,MARCOS,PALAWAN,1.00
CANDAWAGA,MARCOS,PALAWAN,1.00
CANDAWAGA,MARCOS,PALAWAN,1.00
CANDAWAGA,MARCOS,PALAWAN,1.00
CANIPAAN,MARCOS,PALAWAN,1.00
CULASIAN,MARCOS,PALAWAN,1.00
IRAAN,MARCOS,PALAWAN,1.00
LATUD,MARCOS,PALAWAN,1.00
PANALINGAAN,MARCOS,PALAWAN,1.00
PUNTA BAJA,MARCOS,PALAWAN,1.00
PUNTA BAJA,MARCOS,PALAWAN,1.00
RANSANG,MARCOS,PALAWAN,1.00
TABURI,MARCOS,PALAWAN,1.00
,,,
PUNTA BAJA,MARCOS,PALAWAN,1.00
RANSANG,MARCOS,PALAWAN,1.00
CANDAWAGA,MARCOS,PALAWAN,1.00
PANALINGAAN,MARCOS,PALAWAN,1.00
LATUD,MARCOS,PALAWAN,1.00
PULOT CENTER,SOFRONIO ESPANOLA,PALAWAN,0.96
PULOT CENTER,SOFRONIO ESPANOLA,PALAWAN,0.96
PULOT SHORE PULOT I,SOFRONIO ESPANOLA,PALAWAN,0.96
PULOT SHORE PULOT I,SOFRONIO ESPANOLA,PALAWAN,0.96
IRARAY,SOFRONIO ESPANOLA,PALAWAN,0.96
PUNANG,SOFRONIO ESPANOLA,PALAWAN,0.96
LABOG,SOFRONIO ESPANOLA,PALAWAN,0.96
PANITIAN,SOFRONIO ESPANOLA,PALAWAN,0.96
PANITIAN,SOFRONIO ESPANOLA,PALAWAN,0.96
ABO-ABO,SOFRONIO ESPANOLA,PALAWAN,0.90
,,,
,,ROMBLON,1.00
,,,
,,ROMBLON,1.00
CAPACLAN,ROMBLON,ROMBLON,1.00
,,,
LONOS,ROMBLON,ROMBLON,0.83
LONOS,ROMBLON,ROMBLON,0.83
POBLACION,ALCANTARA,ROMBLON,1.00
POBLACION,ALCANTARA,ROMBLON,1.00
POBLACION,ALCANTARA,ROMBLON,1.00
TUGDAN,ALCANTARA,ROMBLON,1.00
TUGDAN,ALCANTARA,ROMBLON,1.00
CAMOD-OM,ALCANTARA,ROMBLON,0.86
CAMOD-OM,ALCANTARA,ROMBLON,0.86
BONLAO,ALCANTARA,ROMBLON,1.00
LAWAN,ALCANTARA,ROMBLON,1.00
LAWAN,ALCANTARA,ROMBLON,1.00
LAWAN,ALCANTARA,ROMBLON,1.00
CAMILI,ALCANTARA,ROMBLON,1.00
CAMILI,ALCANTARA,ROMBLON,1.00
CAMILI,ALCANTARA,ROMBLON,1.00
POBLACION,ALCANTARA,ROMBLON,1.00
POBLACION,ALCANTARA,ROMBLON,1.00
POBLACION,ALCANTARA,ROMBLON,1.00
POBLACION,ALCANTARA,ROMBLON,1.00
POBLACION,BANTON,ROMBLON,1.00
BALOGO,BANTON,ROMBLON,1.00
BANICE,BANTON,ROMBLON,1.00
HAMBI-AN,BANTON,ROMBLON,1.00
LAGANG,BANTON,ROMBLON,1.00
LIBTONG,BANTON,ROMBLON,1.00
MAINIT,BANTON,ROMBLON,1.00
SIBAY,BANTON,ROMBLON,1.00
NASUNOGAN,BANTON,ROMBLON,1.00
POBLACION,BANTON,ROMBLON,1.00
SIBAY,BANTON,ROMBLON,1.00
TAN-AG,BANTON,ROMBLON,0.93
TOCTOC,BANTON,ROMBLON,1.00
TOGBONGAN,BANTON,ROMBLON,1.00
TOGONG,BANTON,ROMBLON,1.00
TUMALUM,BANTON,ROMBLON,1.00
TUNGONAN,BANTON,ROMBLON,1.00
TUNGONAN,BANTON,ROMBLON,1.00
YABAWON,BANTON,ROMBLON,1.00
,,,
,,,
,,,
LUMBANG ESTE,CAJIDIOCAN,ROMBLON,1.00
LUMBANG WESTE,CAJIDIOCAN,ROMBLON,0.94
,,,
,,,
,,,
POBLACION,CAJIDIOCAN,ROMBLON,1.00
BALOGO,CALATRAVA,ROMBLON,1.00
BALOGO,CALATRAVA,ROMBLON,1.00
SAN ROQUE,CALATRAVA,ROMBLON,1.00
SAN ROQUE,CALATRAVA,ROMBLON,1.00
SAN ROQUE,CALATRAVA,ROMBLON,1.00
SAN ROQUE,CALATRAVA,ROMBLON,1.00
TALISAY,CALATRAVA,ROMBLON,1.00
LINAO,CALATRAVA,ROMBLON,1.00
PANGULO,CALATRAVA,ROMBLON,1.00
PANGULO,CALATRAVA,ROMBLON,1.00
POBLACION,CALATRAVA,ROMBLON,1.00
POBLACION,CALATRAVA,ROMBLON,1.00
POBLACION,CALATRAVA,ROMBLON,1.00
POBLACION,CALATRAVA,ROMBLON,1.00
POBLACION,CALATRAVA,ROMBLON,1.00
BALOGO,CALATRAVA,ROMBLON,1.00
BALOGO,CALATRAVA,ROMBLON,1.00
SAN ROQUE,CALATRAVA,ROMBLON,1.00
PAGSANGAHAN,CALATRAVA,ROMBLON,0.95
PAGSANGAHAN,CALATRAVA,ROMBLON,0.95
PANGULO,CALATRAVA,ROMBLON,1.00
PANGULO,CALATRAVA,ROMBLON,1.00
PANGULO,CALATRAVA,ROMBLON,1.00
LINAO,CALATRAVA,ROMBLON,1.00
LINAO,CALATRAVA,ROMBLON,1.00
TALISAY,CALATRAVA,ROMBLON,1.00
TALISAY,CALATRAVA,ROMBLON,1.00
BACHAWAN,CONCEPCION,ROMBLON,0.92
CALABASAHAN,CONCEPCION,ROMBLON,1.00
DALAJICAN,CONCEPCION,ROMBLON,1.00
MASADYA,CONCEPCION,ROMBLON,1.00
POBLACION,CONCEPCION,ROMBLON,1.00
SAMPONG,CONCEPCION,ROMBLON,1.00
SAN PEDRO,CONCEPCION,ROMBLON,1.00
SAN VICENTE,CONCEPCION,ROMBLON,1.00
SAN PEDRO,CONCEPCION,ROMBLON,1.00
CALABASAHAN,CONCEPCION,ROMBLON,1.00
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
AMBULONG,CORCUERA,ROMBLON,1.00
AMBULONG,CORCUERA,ROMBLON,1.00
COLONGCOLONG,CORCUERA,ROMBLON,0.95
COLONGCOLONG,CORCUERA,ROMBLON,0.95
GOBON,CORCUERA,ROMBLON,1.00
GUINTIGUIBAN,CORCUERA,ROMBLON,1.00
ILIJAN,CORCUERA,ROMBLON,1.00
LABNIG,CORCUERA,ROMBLON,1.00
MABINI,CORCUERA,ROMBLON,1.00
MABINI,CORCUERA,ROMBLON,1.00
MAHABA,CORCUERA,ROMBLON,1.00
MAHABA,CORCUERA,ROMBLON,1.00
MANGANSAG,CORCUERA,ROMBLON,1.00
MANGANSAG,CORCUERA,ROMBLON,1.00
POBLACION,CORCUERA,ROMBLON,1.00
SAN AGUSTIN,CORCUERA,ROMBLON,1.00
SAN ROQUE,CORCUERA,ROMBLON,1.00
SAN VICENTE,CORCUERA,ROMBLON,1.00
SAN VICENTE,CORCUERA,ROMBLON,1.00
TACASAN,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
ALEGRIA,CORCUERA,ROMBLON,1.00
AMBULONG,CORCUERA,ROMBLON,1.00
AMBULONG,CORCUERA,ROMBLON,1.00
COLONGCOLONG,CORCUERA,ROMBLON,0.95
COLONGCOLONG,CORCUERA,ROMBLON,0.95
GOBON,CORCUERA,ROMBLON,1.00
GOBON,CORCUERA,ROMBLON,1.00
GUINTIGUIBAN,CORCUERA,ROMBLON,1.00
ILIJAN,CORCUERA,ROMBLON,1.00
ILIJAN,CORCUERA,ROMBLON,1.00
LABNIG,CORCUERA,ROMBLON,1.00
MABINI,CORCUERA,ROMBLON,1.00
MABINI,CORCUERA,ROMBLON,1.00
MAHABA,CORCUERA,ROMBLON,1.00
MAHABA,CORCUERA,ROMBLON,1.00
MANGANSAG,CORCUERA,ROMBLON,1.00
MANGANSAG,CORCUERA,ROMBLON,1.00
POBLACION,CORCUERA,ROMBLON,1.00
SAN AGUSTIN,CORCUERA,ROMBLON,1.00
SAN ROQUE,CORCUERA,ROMBLON,1.00
SAN VICENTE,CORCUERA,ROMBLON,1.00
SAN VICENTE,CORCUERA,ROMBLON,1.00
TACASAN,CORCUERA,ROMBLON,1.00
AGOJO,LOOC,ROMBLON,1.00
,LOOC,ROMBLON,1.00
